agency_cd,site_no,date,discharge
USGS,5552500,3/15/1973,6600
USGS,5552500,3/16/1973,6070
USGS,5552500,3/17/1973,6090
USGS,5552500,3/18/1973,6080
USGS,5552500,3/19/1973,5900
USGS,5552500,3/20/1973,5710
USGS,5552500,3/21/1973,5440
USGS,5552500,3/22/1973,5200
USGS,5552500,3/23/1973,4930
USGS,5552500,3/24/1973,4660
USGS,5552500,3/25/1973,4650
USGS,5552500,3/26/1973,4760
USGS,5552500,3/27/1973,4510
USGS,5552500,3/28/1973,4280
USGS,5552500,3/29/1973,4270
USGS,5552500,3/30/1973,4380
USGS,5552500,3/31/1973,4590
USGS,5552500,4/1/1973,7050
USGS,5552500,4/2/1973,6910
USGS,5552500,4/3/1973,6120
USGS,5552500,4/4/1973,5590
USGS,5552500,4/5/1973,5300
USGS,5552500,4/6/1973,4920
USGS,5552500,4/7/1973,4640
USGS,5552500,4/8/1973,4460
USGS,5552500,4/9/1973,4880
USGS,5552500,4/10/1973,6560
USGS,5552500,4/11/1973,5890
USGS,5552500,4/12/1973,5720
USGS,5552500,4/13/1973,5800
USGS,5552500,4/14/1973,5430
USGS,5552500,4/15/1973,5210
USGS,5552500,4/16/1973,5270
USGS,5552500,4/17/1973,5700
USGS,5552500,4/18/1973,5600
USGS,5552500,4/19/1973,5690
USGS,5552500,4/20/1973,5740
USGS,5552500,4/21/1973,8480
USGS,5552500,4/22/1973,15300
USGS,5552500,4/23/1973,16300
USGS,5552500,4/24/1973,11600
USGS,5552500,4/25/1973,10200
USGS,5552500,4/26/1973,9630
USGS,5552500,4/27/1973,9240
USGS,5552500,4/28/1973,8870
USGS,5552500,4/29/1973,8520
USGS,5552500,4/30/1973,8340
USGS,5552500,5/1/1973,10100
USGS,5552500,5/2/1973,11900
USGS,5552500,5/3/1973,10800
USGS,5552500,5/4/1973,9600
USGS,5552500,5/5/1973,9090
USGS,5552500,5/6/1973,8690
USGS,5552500,5/7/1973,8520
USGS,5552500,5/8/1973,9080
USGS,5552500,5/9/1973,9860
USGS,5552500,5/10/1973,8900
USGS,5552500,5/11/1973,8080
USGS,5552500,5/12/1973,7550
USGS,5552500,5/13/1973,7100
USGS,5552500,5/14/1973,6710
USGS,5552500,5/15/1973,6430
USGS,5552500,5/16/1973,6000
USGS,5552500,5/17/1973,5500
USGS,5552500,5/18/1973,5250
USGS,5552500,5/19/1973,5070
USGS,5552500,5/20/1973,4720
USGS,5552500,5/21/1973,4380
USGS,5552500,5/22/1973,4320
USGS,5552500,5/23/1973,4240
USGS,5552500,5/24/1973,4140
USGS,5552500,5/25/1973,4100
USGS,5552500,5/26/1973,3840
USGS,5552500,5/27/1973,4010
USGS,5552500,5/28/1973,7600
USGS,5552500,5/29/1973,7160
USGS,5552500,5/30/1973,6930
USGS,5552500,5/31/1973,6750
USGS,5552500,6/1/1973,5930
USGS,5552500,6/2/1973,5370
USGS,5552500,6/3/1973,5100
USGS,5552500,6/4/1973,4920
USGS,5552500,6/5/1973,4730
USGS,5552500,6/6/1973,4520
USGS,5552500,6/7/1973,4310
USGS,5552500,6/8/1973,4130
USGS,5552500,6/9/1973,3970
USGS,5552500,6/10/1973,3850
USGS,5552500,6/11/1973,3700
USGS,5552500,6/12/1973,3530
USGS,5552500,6/13/1973,3140
USGS,5552500,6/14/1973,2890
USGS,5552500,6/15/1973,2780
USGS,5552500,6/16/1973,2760
USGS,5552500,6/17/1973,4350
USGS,5552500,6/18/1973,4660
USGS,5552500,6/19/1973,3850
USGS,5552500,6/20/1973,3910
USGS,5552500,6/21/1973,3750
USGS,5552500,6/22/1973,3550
USGS,5552500,6/23/1973,3450
USGS,5552500,6/24/1973,3590
USGS,5552500,6/25/1973,3420
USGS,5552500,6/26/1973,3240
USGS,5552500,6/27/1973,3190
USGS,5552500,6/28/1973,2980
USGS,5552500,6/29/1973,2640
USGS,5552500,6/30/1973,2300
USGS,5552500,7/1/1973,2010
USGS,5552500,7/2/1973,1790
USGS,5552500,7/3/1973,1850
USGS,5552500,7/4/1973,2160
USGS,5552500,7/5/1973,2240
USGS,5552500,7/6/1973,2040
USGS,5552500,7/7/1973,1860
USGS,5552500,7/8/1973,1700
USGS,5552500,7/9/1973,1600
USGS,5552500,7/10/1973,1580
USGS,5552500,7/11/1973,1540
USGS,5552500,7/12/1973,1460
USGS,5552500,7/13/1973,1310
USGS,5552500,7/14/1973,1170
USGS,5552500,7/15/1973,1170
USGS,5552500,7/16/1973,1010
USGS,5552500,7/17/1973,1010
USGS,5552500,7/18/1973,975
USGS,5552500,7/19/1973,937
USGS,5552500,7/20/1973,935
USGS,5552500,7/21/1973,1100
USGS,5552500,7/22/1973,1360
USGS,5552500,7/23/1973,1290
USGS,5552500,7/24/1973,1610
USGS,5552500,7/25/1973,1550
USGS,5552500,7/26/1973,1380
USGS,5552500,7/27/1973,1330
USGS,5552500,7/28/1973,1300
USGS,5552500,7/29/1973,1160
USGS,5552500,7/30/1973,1100
USGS,5552500,7/31/1973,1130
USGS,5552500,8/1/1973,1090
USGS,5552500,8/2/1973,1050
USGS,5552500,8/3/1973,1090
USGS,5552500,8/4/1973,1060
USGS,5552500,8/5/1973,1040
USGS,5552500,8/6/1973,1000
USGS,5552500,8/7/1973,957
USGS,5552500,8/8/1973,917
USGS,5552500,8/9/1973,844
USGS,5552500,8/10/1973,834
USGS,5552500,8/11/1973,865
USGS,5552500,8/12/1973,842
USGS,5552500,8/13/1973,850
USGS,5552500,8/14/1973,835
USGS,5552500,8/15/1973,802
USGS,5552500,8/16/1973,834
USGS,5552500,8/17/1973,805
USGS,5552500,8/18/1973,831
USGS,5552500,8/19/1973,797
USGS,5552500,8/20/1973,762
USGS,5552500,8/21/1973,748
USGS,5552500,8/22/1973,727
USGS,5552500,8/23/1973,729
USGS,5552500,8/24/1973,953
USGS,5552500,8/25/1973,931
USGS,5552500,8/26/1973,821
USGS,5552500,8/27/1973,737
USGS,5552500,8/28/1973,711
USGS,5552500,8/29/1973,649
USGS,5552500,8/30/1973,684
USGS,5552500,8/31/1973,677
USGS,5552500,9/1/1973,640
USGS,5552500,9/2/1973,606
USGS,5552500,9/3/1973,589
USGS,5552500,9/4/1973,628
USGS,5552500,9/5/1973,716
USGS,5552500,9/6/1973,859
USGS,5552500,9/7/1973,744
USGS,5552500,9/8/1973,750
USGS,5552500,9/9/1973,754
USGS,5552500,9/10/1973,791
USGS,5552500,9/11/1973,788
USGS,5552500,9/12/1973,764
USGS,5552500,9/13/1973,741
USGS,5552500,9/14/1973,749
USGS,5552500,9/15/1973,742
USGS,5552500,9/16/1973,718
USGS,5552500,9/17/1973,789
USGS,5552500,9/18/1973,1070
USGS,5552500,9/19/1973,1210
USGS,5552500,9/20/1973,1170
USGS,5552500,9/21/1973,1090
USGS,5552500,9/22/1973,1140
USGS,5552500,9/23/1973,1500
USGS,5552500,9/24/1973,1250
USGS,5552500,9/25/1973,1540
USGS,5552500,9/26/1973,1880
USGS,5552500,9/27/1973,1540
USGS,5552500,9/28/1973,1410
USGS,5552500,9/29/1973,1470
USGS,5552500,9/30/1973,1970
USGS,5552500,10/1/1973,1910
USGS,5552500,10/2/1973,2260
USGS,5552500,10/3/1973,2530
USGS,5552500,10/4/1973,2740
USGS,5552500,10/5/1973,2970
USGS,5552500,10/6/1973,2810
USGS,5552500,10/7/1973,2660
USGS,5552500,10/8/1973,2610
USGS,5552500,10/9/1973,2550
USGS,5552500,10/10/1973,2420
USGS,5552500,10/11/1973,2330
USGS,5552500,10/12/1973,2280
USGS,5552500,10/13/1973,2740
USGS,5552500,10/14/1973,3010
USGS,5552500,10/15/1973,2660
USGS,5552500,10/16/1973,2420
USGS,5552500,10/17/1973,2250
USGS,5552500,10/18/1973,2110
USGS,5552500,10/19/1973,2040
USGS,5552500,10/20/1973,1890
USGS,5552500,10/21/1973,1830
USGS,5552500,10/22/1973,1770
USGS,5552500,10/23/1973,1720
USGS,5552500,10/24/1973,1690
USGS,5552500,10/25/1973,1550
USGS,5552500,10/26/1973,1270
USGS,5552500,10/27/1973,1040
USGS,5552500,10/28/1973,887
USGS,5552500,10/29/1973,795
USGS,5552500,10/30/1973,755
USGS,5552500,10/31/1973,822
USGS,5552500,11/1/1973,1030
USGS,5552500,11/2/1973,1170
USGS,5552500,11/3/1973,1330
USGS,5552500,11/4/1973,1540
USGS,5552500,11/5/1973,1670
USGS,5552500,11/6/1973,1680
USGS,5552500,11/7/1973,1710
USGS,5552500,11/8/1973,1730
USGS,5552500,11/9/1973,1680
USGS,5552500,11/10/1973,1640
USGS,5552500,11/11/1973,1600
USGS,5552500,11/12/1973,1520
USGS,5552500,11/13/1973,1530
USGS,5552500,11/14/1973,1540
USGS,5552500,11/15/1973,1570
USGS,5552500,11/16/1973,2010
USGS,5552500,11/17/1973,1850
USGS,5552500,11/18/1973,1740
USGS,5552500,11/19/1973,1690
USGS,5552500,11/20/1973,1690
USGS,5552500,11/21/1973,1800
USGS,5552500,11/22/1973,1940
USGS,5552500,11/23/1973,2000
USGS,5552500,11/24/1973,2010
USGS,5552500,11/25/1973,2110
USGS,5552500,11/26/1973,2090
USGS,5552500,11/27/1973,2050
USGS,5552500,11/28/1973,2330
USGS,5552500,11/29/1973,2620
USGS,5552500,11/30/1973,2710
USGS,5552500,12/1/1973,2690
USGS,5552500,12/2/1973,2630
USGS,5552500,12/3/1973,2550
USGS,5552500,12/4/1973,2670
USGS,5552500,12/5/1973,4470
USGS,5552500,12/6/1973,4780
USGS,5552500,12/7/1973,4160
USGS,5552500,12/8/1973,3890
USGS,5552500,12/9/1973,3720
USGS,5552500,12/10/1973,3590
USGS,5552500,12/11/1973,3170
USGS,5552500,12/12/1973,3040
USGS,5552500,12/13/1973,3750
USGS,5552500,12/14/1973,3400
USGS,5552500,12/15/1973,3360
USGS,5552500,12/16/1973,3140
USGS,5552500,12/17/1973,2770
USGS,5552500,12/18/1973,2500
USGS,5552500,12/19/1973,2600
USGS,5552500,12/20/1973,2650
USGS,5552500,12/21/1973,2700
USGS,5552500,12/22/1973,2600
USGS,5552500,12/23/1973,2500
USGS,5552500,12/24/1973,2300
USGS,5552500,12/25/1973,2300
USGS,5552500,12/26/1973,2500
USGS,5552500,12/27/1973,2650
USGS,5552500,12/28/1973,3100
USGS,5552500,12/29/1973,3300
USGS,5552500,12/30/1973,3100
USGS,5552500,12/31/1973,3000
USGS,5552500,1/1/1974,2800
USGS,5552500,1/2/1974,2700
USGS,5552500,1/3/1974,2600
USGS,5552500,1/4/1974,2500
USGS,5552500,1/5/1974,2500
USGS,5552500,1/6/1974,2450
USGS,5552500,1/7/1974,2400
USGS,5552500,1/8/1974,2350
USGS,5552500,1/9/1974,2300
USGS,5552500,1/10/1974,2200
USGS,5552500,1/11/1974,2050
USGS,5552500,1/12/1974,1950
USGS,5552500,1/13/1974,1850
USGS,5552500,1/14/1974,1800
USGS,5552500,1/15/1974,1800
USGS,5552500,1/16/1974,1800
USGS,5552500,1/17/1974,1800
USGS,5552500,1/18/1974,1900
USGS,5552500,1/19/1974,2100
USGS,5552500,1/20/1974,2300
USGS,5552500,1/21/1974,2700
USGS,5552500,1/22/1974,3000
USGS,5552500,1/23/1974,3200
USGS,5552500,1/24/1974,3500
USGS,5552500,1/25/1974,3800
USGS,5552500,1/26/1974,4400
USGS,5552500,1/27/1974,5400
USGS,5552500,1/28/1974,6000
USGS,5552500,1/29/1974,6300
USGS,5552500,1/30/1974,7720
USGS,5552500,1/31/1974,8440
USGS,5552500,2/1/1974,8210
USGS,5552500,2/2/1974,7350
USGS,5552500,2/3/1974,6830
USGS,5552500,2/4/1974,6020
USGS,5552500,2/5/1974,5860
USGS,5552500,2/6/1974,5240
USGS,5552500,2/7/1974,4280
USGS,5552500,2/8/1974,4440
USGS,5552500,2/9/1974,4500
USGS,5552500,2/10/1974,4350
USGS,5552500,2/11/1974,4150
USGS,5552500,2/12/1974,4100
USGS,5552500,2/13/1974,4100
USGS,5552500,2/14/1974,4000
USGS,5552500,2/15/1974,3900
USGS,5552500,2/16/1974,3900
USGS,5552500,2/17/1974,3850
USGS,5552500,2/18/1974,3740
USGS,5552500,2/19/1974,4020
USGS,5552500,2/20/1974,4130
USGS,5552500,2/21/1974,3840
USGS,5552500,2/22/1974,6950
USGS,5552500,2/23/1974,7970
USGS,5552500,2/24/1974,5900
USGS,5552500,2/25/1974,4600
USGS,5552500,2/26/1974,4460
USGS,5552500,2/27/1974,4540
USGS,5552500,2/28/1974,4630
USGS,5552500,3/1/1974,4680
USGS,5552500,3/2/1974,4590
